time,main,oven,refg,kitchen,lite
3295,318,0,1,0,1
3296,320,0,1,0,1
3297,325,0,1,0,1
3298,321,0,1,0,1
3299,321,0,1,0,1
3300,320,0,1,0,1
3301,320,0,1,0,1
3302,321,0,1,0,1
3303,321,0,1,0,1
3304,318,0,1,0,1
3305,316,0,1,0,1
3306,318,0,1,0,1
3307,316,0,1,0,1
3308,137,0,0,0,1
3309,139,0,0,0,1
3310,141,0,0,0,1
3311,139,0,0,0,1
3312,139,0,0,0,1
3313,140,0,0,0,1
3314,138,0,0,0,1
3315,141,0,0,0,1
3316,140,0,0,0,1
3317,146,0,0,0,1
3318,138,0,0,0,1
3319,139,0,0,0,1
3320,140,0,0,0,1
3321,138,0,0,0,1
3322,136,0,0,0,1
3323,136,0,0,0,1
3324,138,0,0,0,1
3325,137,0,0,0,1
3326,147,0,0,0,1
3327,139,0,0,0,1
3328,139,0,0,0,1
3329,139,0,0,0,1
3330,138,0,0,0,1
3331,139,0,0,0,1
3332,138,0,0,0,1
3333,139,0,0,0,1
3334,139,0,0,0,1
3335,137,0,0,0,1
3336,140,0,0,0,1
3337,141,0,0,0,1
3338,140,0,0,0,1
3339,137,0,0,0,1
3340,138,0,0,0,1
3341,137,0,0,0,1
3342,138,0,0,0,1
3343,138,0,0,0,1
3344,140,0,0,0,1
3345,138,0,0,0,1
3346,139,0,0,0,1
3347,136,0,0,0,1
3348,139,0,0,0,1
3349,138,0,0,0,1
3350,139,0,0,0,1
3351,141,0,0,0,1
3352,138,0,0,0,1
3353,140,0,0,0,1
3354,138,0,0,0,1
3355,139,0,0,0,1
3356,140,0,0,0,1
3357,135,0,0,0,1
3358,134,0,0,0,1
3359,135,0,0,0,1
3360,135,0,0,0,1
3361,135,0,0,0,1
3362,138,0,0,0,1
3363,135,0,0,0,1
3364,137,0,0,0,1
3365,136,0,0,0,1
3366,135,0,0,0,1
3367,135,0,0,0,1
3368,138,0,0,0,1
3369,136,0,0,0,1
3370,138,0,0,0,1
3371,138,0,0,0,1
3372,140,0,0,0,1
3373,134,0,0,0,1
3374,135,0,0,0,1
3375,134,0,0,0,1
3376,139,0,0,0,1
3377,135,0,0,0,1
3378,139,0,0,0,1
3379,138,0,0,0,1
3380,133,0,0,0,1
3381,135,0,0,0,1
3382,136,0,0,0,1
3383,136,0,0,0,1
3384,135,0,0,0,1
3385,138,0,0,0,1
3386,136,0,0,0,1
3387,135,0,0,0,1
3388,139,0,0,0,1
3389,137,0,0,0,1
3390,137,0,0,0,1
3391,136,0,0,0,1
3392,139,0,0,0,1
3393,137,0,0,0,1
3394,139,0,0,0,1
3395,140,0,0,0,1
3396,140,0,0,0,1
3397,138,0,0,0,1
3398,141,0,0,0,1
3399,140,0,0,0,1
3400,142,0,0,0,1
3401,139,0,0,0,1
3402,141,0,0,0,1
3403,138,0,0,0,1
3404,137,0,0,0,1
3405,138,0,0,0,1
3406,138,0,0,0,1
3407,138,0,0,0,1
3408,136,0,0,0,1
3409,134,0,0,0,1
3410,135,0,0,0,1
3411,135,0,0,0,1
3412,137,0,0,0,1
3413,133,0,0,0,1
3414,134,0,0,0,1
3415,135,0,0,0,1
3416,137,0,0,0,1
3417,136,0,0,0,1
3418,134,0,0,0,1
3419,133,0,0,0,1
3420,136,0,0,0,1
3421,135,0,0,0,1
3422,135,0,0,0,1
3423,134,0,0,0,1
3424,134,0,0,0,1
3425,135,0,0,0,1
3426,138,0,0,0,1
3427,134,0,0,0,1
3428,135,0,0,0,1
3429,134,0,0,0,1
3430,137,0,0,0,1
3431,134,0,0,0,1
3432,137,0,0,0,1
3433,135,0,0,0,1
3434,135,0,0,0,1
3435,135,0,0,0,1
3436,136,0,0,0,1
3437,136,0,0,0,1
3438,141,0,0,0,1
3439,134,0,0,0,1
3440,141,0,0,0,1
3441,134,0,0,0,1
3442,136,0,0,0,1
3443,135,0,0,0,1
3444,135,0,0,0,1
3445,136,0,0,0,1
3446,135,0,0,0,1
3447,134,0,0,0,1
3448,135,0,0,0,1
3449,136,0,0,0,1
3450,137,0,0,0,1
3451,138,0,0,0,1
3452,136,0,0,0,1
3453,136,0,0,0,1
3454,136,0,0,0,1
3455,352,0,1,0,1
3456,355,0,1,0,1
3457,333,0,1,0,1
3458,330,0,1,0,1
3459,328,0,1,0,1
3460,329,0,1,0,1
3461,330,0,1,0,1
3462,326,0,1,0,1
3463,326,0,1,0,1
3464,329,0,1,0,1
3465,327,0,1,0,1
3466,328,0,1,0,1
3467,329,0,1,0,1
3468,324,0,1,0,1
3469,321,0,1,0,1
3470,322,0,1,0,1
3471,325,0,1,0,1
3472,323,0,1,0,1
3473,323,0,1,0,1
3474,323,0,1,0,1
3475,322,0,1,0,1
3476,323,0,1,0,1
3477,323,0,1,0,1
3478,324,0,1,0,1
3479,321,0,1,0,1
3480,320,0,1,0,1
3481,318,0,1,0,1
3482,321,0,1,0,1
3483,319,0,1,0,1
3484,317,0,1,0,1
3485,318,0,1,0,1
3486,320,0,1,0,1
3487,317,0,1,0,1
3488,317,0,1,0,1
3489,320,0,1,0,1
3490,315,0,1,0,1
3491,317,0,1,0,1
3492,316,0,1,0,1
3493,317,0,1,0,1
3494,317,0,1,0,1
3495,314,0,1,0,1
3496,312,0,1,0,1
3497,317,0,1,0,1
3498,313,0,1,0,1
3499,134,0,0,0,1
3500,136,0,0,0,1
3501,138,0,0,0,1
3502,136,0,0,0,1
3503,138,0,0,0,1
3504,135,0,0,0,1
3505,133,0,0,0,1
3506,134,0,0,0,1
3507,137,0,0,0,1
3508,135,0,0,0,1
3509,135,0,0,0,1
3510,135,0,0,0,1
3511,136,0,0,0,1
3512,137,0,0,0,1
3513,138,0,0,0,1
3514,137,0,0,0,1
3515,134,0,0,0,1
3516,137,0,0,0,1
3517,134,0,0,0,1
3518,134,0,0,0,1
3519,134,0,0,0,1
3520,136,0,0,0,1
3521,134,0,0,0,1
3522,134,0,0,0,1
3523,135,0,0,0,1
3524,135,0,0,0,1
3525,136,0,0,0,1
3526,135,0,0,0,1
3527,138,0,0,0,1
3528,136,0,0,0,1
3529,134,0,0,0,1
3530,135,0,0,0,1
3531,133,0,0,0,1
3532,133,0,0,0,1
3533,139,0,0,0,1
3534,138,0,0,0,1
3535,137,0,0,0,1
3536,138,0,0,0,1
3537,138,0,0,0,1
3538,137,0,0,0,1
3539,138,0,0,0,1
3540,136,0,0,0,1
3541,139,0,0,0,1
3542,138,0,0,0,1
3543,137,0,0,0,1
3544,135,0,0,0,1
3545,135,0,0,0,1
3546,134,0,0,0,1
3547,136,0,0,0,1
3548,135,0,0,0,1
3549,134,0,0,0,1
3550,135,0,0,0,1
3551,136,0,0,0,1
3552,139,0,0,0,1
3553,136,0,0,0,1
3554,135,0,0,0,1
3555,134,0,0,0,1
3556,136,0,0,0,1
3557,135,0,0,0,1
3558,135,0,0,0,1
3559,137,0,0,0,1
3560,138,0,0,0,1
3561,138,0,0,0,1
3562,136,0,0,0,1
3563,134,0,0,0,1
3564,138,0,0,0,1
3565,135,0,0,0,1
3566,138,0,0,0,1
3567,136,0,0,0,1
3568,137,0,0,0,1
3569,136,0,0,0,1
3570,135,0,0,0,1
3571,137,0,0,0,1
3572,134,0,0,0,1
3573,134,0,0,0,1
3574,135,0,0,0,1
3575,136,0,0,0,1
3576,134,0,0,0,1
3577,139,0,0,0,1
3578,136,0,0,0,1
3579,138,0,0,0,1
3580,134,0,0,0,1
3581,135,0,0,0,1
3582,135,0,0,0,1
3583,139,0,0,0,1
3584,138,0,0,0,1
3585,138,0,0,0,1
3586,141,0,0,0,1
3587,138,0,0,0,1
3588,140,0,0,0,1
3589,139,0,0,0,1
3590,137,0,0,0,1
3591,140,0,0,0,1
3592,140,0,0,0,1
3593,138,0,0,0,1
3594,137,0,0,0,1
3595,137,0,0,0,1
3596,137,0,0,0,1
3597,137,0,0,0,1
3598,138,0,0,0,1
3599,133,0,0,0,1
3600,136,0,0,0,1
3601,137,0,0,0,1
3602,138,0,0,0,1
3603,135,0,0,0,1
3604,136,0,0,0,1
3605,146,0,0,0,1
3606,136,0,0,0,1
3607,135,0,0,0,1
3608,135,0,0,0,1
3609,136,0,0,0,1
3610,135,0,0,0,1
3611,137,0,0,0,1
3612,139,0,0,0,1
3613,134,0,0,0,1
3614,135,0,0,0,1
3615,136,0,0,0,1
3616,140,0,0,0,1
3617,143,0,0,0,1
3618,135,0,0,0,1
3619,133,0,0,0,1
3620,133,0,0,0,1
3621,135,0,0,0,1
3622,136,0,0,0,1
3623,135,0,0,0,1
3624,137,0,0,0,1
3625,135,0,0,0,1
3626,134,0,0,0,1
3627,137,0,0,0,1
3628,137,0,0,0,1
3629,138,0,0,0,1
3630,138,0,0,0,1
3631,135,0,0,0,1
3632,134,0,0,0,1
3633,138,0,0,0,1
3634,137,0,0,0,1
3635,135,0,0,0,1
3636,135,0,0,0,1
3637,134,0,0,0,1
3638,135,0,0,0,1
3639,137,0,0,0,1
3640,137,0,0,0,1
3641,135,0,0,0,1
3642,135,0,0,0,1
3643,137,0,0,0,1
3644,137,0,0,0,1
3645,137,0,0,0,1
3646,135,0,0,0,1
3647,134,0,0,0,1
3648,137,0,0,0,1
3649,136,0,0,0,1
3650,136,0,0,0,1
3651,134,0,0,0,1
3652,138,0,0,0,1
3653,138,0,0,0,1
3654,137,0,0,0,1
3655,133,0,0,0,1
3656,135,0,0,0,1
3657,138,0,0,0,1
3658,137,0,0,0,1
3659,135,0,0,0,1
3660,140,0,0,0,1
3661,138,0,0,0,1
3662,134,0,0,0,1
3663,134,0,0,0,1
3664,138,0,0,0,1
3665,139,0,0,0,1
3666,136,0,0,0,1
3667,138,0,0,0,1
3668,139,0,0,0,1
3669,135,0,0,0,1
3670,135,0,0,0,1
3671,135,0,0,0,1
3672,136,0,0,0,1
3673,136,0,0,0,1
3674,136,0,0,0,1
3675,135,0,0,0,1
3676,136,0,0,0,1
3677,138,0,0,0,1
3678,137,0,0,0,1
3679,137,0,0,0,1
3680,133,0,0,0,1
3681,361,0,1,0,1
3682,341,0,1,0,1
3683,336,0,1,0,1
3684,333,0,1,0,1
3685,330,0,1,0,1
3686,332,0,1,0,1
3687,329,0,1,0,1
3688,327,0,1,0,1
3689,330,0,1,0,1
3690,328,0,1,0,1
3691,326,0,1,0,1
3692,326,0,1,0,1
3693,325,0,1,0,1
3694,327,0,1,0,1
3695,323,0,1,0,1
3696,324,0,1,0,1
3697,320,0,1,0,1
3698,323,0,1,0,1
3699,328,0,1,0,1
3700,322,0,1,0,1
3701,325,0,1,0,1
3702,322,0,1,0,1
3703,322,0,1,0,1
3704,318,0,1,0,1
3705,322,0,1,0,1
3706,320,0,1,0,1
3707,323,0,1,0,1
3708,319,0,1,0,1
3709,319,0,1,0,1
3710,320,0,1,0,1
3711,320,0,1,0,1
3712,319,0,1,0,1
3713,322,0,1,0,1
3714,316,0,1,0,1
3715,321,0,1,0,1
3716,319,0,1,0,1
3717,321,0,1,0,1
3718,319,0,1,0,1
3719,321,0,1,0,1
3720,317,0,1,0,1
3721,318,0,1,0,1
3722,317,0,1,0,1
3723,319,0,1,0,1
3724,321,0,1,0,1
3725,316,0,1,0,1
3726,320,0,1,0,1
3727,137,0,0,0,1
3728,139,0,0,0,1
3729,139,0,0,0,1
3730,145,0,0,0,1
3731,136,0,0,0,1
3732,140,0,0,0,1
3733,136,0,0,0,1
3734,135,0,0,0,1
3735,135,0,0,0,1
3736,135,0,0,0,1
3737,134,0,0,0,1
3738,140,0,0,0,1
3739,137,0,0,0,1
3740,134,0,0,0,1
3741,135,0,0,0,1
3742,139,0,0,0,1
3743,137,0,0,0,1
3744,140,0,0,0,1
3745,137,0,0,0,1
3746,139,0,0,0,1
3747,135,0,0,0,1
3748,135,0,0,0,1
3749,134,0,0,0,1
3750,135,0,0,0,1
3751,137,0,0,0,1
3752,135,0,0,0,1
3753,136,0,0,0,1
3754,138,0,0,0,1
3755,133,0,0,0,1
3756,133,0,0,0,1
3757,135,0,0,0,1
3758,135,0,0,0,1
3759,134,0,0,0,1
3760,136,0,0,0,1
3761,135,0,0,0,1
3762,135,0,0,0,1
3763,137,0,0,0,1
3764,134,0,0,0,1
3765,134,0,0,0,1
3766,135,0,0,0,1
3767,135,0,0,0,1
3768,134,0,0,0,1
3769,137,0,0,0,1
3770,136,0,0,0,1
3771,137,0,0,0,1
3772,135,0,0,0,1
3773,134,0,0,0,1
3774,136,0,0,0,1
3775,136,0,0,0,1
3776,137,0,0,0,1
3777,139,0,0,0,1
3778,138,0,0,0,1
3779,142,0,0,0,1
3780,138,0,0,0,1
3781,137,0,0,0,1
3782,140,0,0,0,1
3783,138,0,0,0,1
3784,141,0,0,0,1
3785,137,0,0,0,1
3786,137,0,0,0,1
3787,137,0,0,0,1
3788,139,0,0,0,1
3789,140,0,0,0,1
3790,137,0,0,0,1
3791,136,0,0,0,1
3792,137,0,0,0,1
3793,134,0,0,0,1
3794,136,0,0,0,1
3795,137,0,0,0,1
3796,136,0,0,0,1
3797,136,0,0,0,1
3798,134,0,0,0,1
3799,133,0,0,0,1
3800,138,0,0,0,1
3801,138,0,0,0,1
3802,135,0,0,0,1
3803,135,0,0,0,1
3804,138,0,0,0,1
3805,134,0,0,0,1
3806,139,0,0,0,1
3807,138,0,0,0,1
3808,136,0,0,0,1
3809,134,0,0,0,1
3810,135,0,0,0,1
3811,134,0,0,0,1
3812,135,0,0,0,1
3813,137,0,0,0,1
3814,137,0,0,0,1
3815,134,0,0,0,1
3816,135,0,0,0,1
3817,135,0,0,0,1
3818,138,0,0,0,1
3819,135,0,0,0,1
3820,137,0,0,0,1
3821,136,0,0,0,1
3822,134,0,0,0,1
3823,138,0,0,0,1
3824,135,0,0,0,1
3825,138,0,0,0,1
3826,135,0,0,0,1
3827,135,0,0,0,1
3828,135,0,0,0,1
3829,138,0,0,0,1
3830,138,0,0,0,1
3831,140,0,0,0,1
3832,134,0,0,0,1
3833,134,0,0,0,1
3834,135,0,0,0,1
3835,136,0,0,0,1
3836,136,0,0,0,1
3837,135,0,0,0,1
3838,135,0,0,0,1
3839,136,0,0,0,1
3840,137,0,0,0,1
3841,137,0,0,0,1
3842,136,0,0,0,1
3843,138,0,0,0,1
3844,136,0,0,0,1
3845,136,0,0,0,1
3846,139,0,0,0,1
3847,135,0,0,0,1
3848,135,0,0,0,1
3849,136,0,0,0,1
3850,137,0,0,0,1
3851,136,0,0,0,1
3852,136,0,0,0,1
3853,138,0,0,0,1
3854,134,0,0,0,1
3855,134,0,0,0,1
3856,135,0,0,0,1
3857,139,0,0,0,1
3858,140,0,0,0,1
3859,136,0,0,0,1
3860,135,0,0,0,1
3861,137,0,0,0,1
3862,137,0,0,0,1
3863,134,0,0,0,1
3864,134,0,0,0,1
3865,135,0,0,0,1
3866,134,0,0,0,1
3867,135,0,0,0,1
3868,137,0,0,0,1
3869,134,0,0,0,1
3870,135,0,0,0,1
3871,137,0,0,0,1
3872,133,0,0,0,1
3873,136,0,0,0,1
3874,135,0,0,0,1
3875,135,0,0,0,1
3876,134,0,0,0,1
3877,362,0,1,0,1
3878,343,0,1,0,1
3879,338,0,1,0,1
3880,330,0,1,0,1
3881,331,0,1,0,1
3882,325,0,1,0,1
3883,329,0,1,0,1
3884,328,0,1,0,1
3885,328,0,1,0,1
3886,328,0,1,0,1
3887,322,0,1,0,1
3888,325,0,1,0,1
3889,322,0,1,0,1
3890,325,0,1,0,1
3891,323,0,1,0,1
3892,321,0,1,0,1
3893,324,0,1,0,1
3894,320,0,1,0,1
3895,326,0,1,0,1
3896,324,0,1,0,1
3897,319,0,1,0,1
3898,320,0,1,0,1
3899,321,0,1,0,1
3900,319,0,1,0,1
3901,320,0,1,0,1
3902,320,0,1,0,1
3903,318,0,1,0,1
3904,319,0,1,0,1
3905,318,0,1,0,1
3906,320,0,1,0,1
3907,316,0,1,0,1
3908,316,0,1,0,1
3909,315,0,1,0,1
3910,318,0,1,0,1
3911,317,0,1,0,1
3912,315,0,1,0,1
3913,321,0,1,0,1
3914,318,0,1,0,1
3915,313,0,1,0,1
3916,315,0,1,0,1
3917,318,0,1,0,1
3918,318,0,1,0,1
3919,315,0,1,0,1
3920,135,0,0,0,1
3921,137,0,0,0,1
3922,134,0,0,0,1
3923,135,0,0,0,1
3924,136,0,0,0,1
3925,133,0,0,0,1
3926,133,0,0,0,1
3927,133,0,0,0,1
3928,136,0,0,0,1
3929,133,0,0,0,1
3930,133,0,0,0,1
3931,134,0,0,0,1
3932,136,0,0,0,1
3933,139,0,0,0,1
3934,136,0,0,0,1
3935,136,0,0,0,1
3936,134,0,0,0,1
3937,135,0,0,0,1
3938,135,0,0,0,1
3939,134,0,0,0,1
3940,135,0,0,0,1
3941,135,0,0,0,1
3942,135,0,0,0,1
3943,137,0,0,0,1
3944,135,0,0,0,1
3945,138,0,0,0,1
3946,134,0,0,0,1
3947,135,0,0,0,1
3948,133,0,0,0,1
3949,133,0,0,0,1
3950,140,0,0,0,1
3951,132,0,0,0,1
3952,137,0,0,0,1
3953,133,0,0,0,1
3954,134,0,0,0,1
3955,137,0,0,0,1
3956,134,0,0,0,1
3957,135,0,0,0,1
3958,135,0,0,0,1
3959,138,0,0,0,1
3960,134,0,0,0,1
3961,136,0,0,0,1
3962,133,0,0,0,1
3963,134,0,0,0,1
3964,136,0,0,0,1
3965,134,0,0,0,1
3966,138,0,0,0,1
3967,142,0,0,0,1
3968,138,0,0,0,1
3969,138,0,0,0,1
3970,138,0,0,0,1
3971,141,0,0,0,1
3972,135,0,0,0,1
3973,141,0,0,0,1
3974,139,0,0,0,1
3975,136,0,0,0,1
3976,138,0,0,0,1
3977,137,0,0,0,1
3978,139,0,0,0,1
3979,136,0,0,0,1
3980,139,0,0,0,1
3981,139,0,0,0,1
3982,135,0,0,0,1
3983,135,0,0,0,1
3984,137,0,0,0,1
3985,133,0,0,0,1
3986,137,0,0,0,1
3987,137,0,0,0,1
3988,134,0,0,0,1
3989,218,0,0,0,1
3990,218,0,0,0,1
3991,217,0,0,0,1
3992,216,0,0,0,1
3993,217,0,0,0,1
3994,221,0,0,0,1
3995,227,0,0,0,1
3996,219,0,0,0,1
3997,221,0,0,0,1
3998,216,0,0,0,1
3999,218,0,0,0,1
4000,219,0,0,0,1
4001,219,0,0,0,1
4002,219,0,0,0,1
4003,216,0,0,0,1
4004,136,0,0,0,1
4005,137,0,0,0,1
4006,135,0,0,0,1
4007,134,0,0,0,1
4008,138,0,0,0,1
4009,136,0,0,0,1
4010,138,0,0,0,1
4011,135,0,0,0,1
4012,136,0,0,0,1
4013,142,0,0,0,1
4014,144,0,0,0,1
4015,147,0,0,0,1
4016,145,0,0,0,1
4017,144,0,0,0,1
4018,143,0,0,0,1
4019,144,0,0,0,1
4020,146,0,0,0,1
4021,147,0,0,0,1
4022,148,0,0,0,1
4023,143,0,0,0,1
4024,143,0,0,0,1
4025,143,0,0,0,1
4026,143,0,0,0,1
4027,142,0,0,0,1
4028,142,0,0,0,1
4029,142,0,0,0,1
4030,142,0,0,0,1
4031,143,0,0,0,1
4032,146,0,0,0,1
4033,137,0,0,0,1
4034,135,0,0,0,1
4035,134,0,0,0,1
4036,134,0,0,0,1
4037,133,0,0,0,1
4038,134,0,0,0,1
4039,134,0,0,0,1
4040,136,0,0,0,1
4041,132,0,0,0,1
4042,133,0,0,0,1
4043,133,0,0,0,1
4044,139,0,0,0,1
4045,135,0,0,0,1
4046,135,0,0,0,1
4047,133,0,0,0,1
4048,134,0,0,0,1
4049,136,0,0,0,1
4050,136,0,0,0,1
4051,134,0,0,0,1
4052,135,0,0,0,1
4053,135,0,0,0,1
4054,137,0,0,0,1
4055,136,0,0,0,1
4056,132,0,0,0,1
4057,136,0,0,0,1
4058,132,0,0,0,1
4059,136,0,0,0,1
4060,137,0,0,0,1
4061,134,0,0,0,1
4062,133,0,0,0,1
4063,134,0,0,0,1
4064,136,0,0,0,1
4065,133,0,0,0,1
4066,131,0,0,0,1
4067,132,0,0,0,1
4068,343,0,0,0,1
4069,345,0,0,0,1
4070,341,0,0,0,1
4071,343,0,0,0,1
4072,341,0,0,0,1
4073,340,0,0,0,1
4074,340,0,0,0,1
4075,338,0,0,0,1
4076,341,0,0,0,1
4077,337,0,0,0,1
4078,340,0,0,0,1
4079,338,0,0,0,1
4080,339,0,0,0,1
4081,344,0,0,0,1
4082,562,0,1,0,1
4083,560,0,1,0,1
4084,544,0,1,0,1
4085,539,0,1,0,1
4086,539,0,1,0,1
4087,537,0,1,0,1
4088,535,0,1,0,1
4089,534,0,1,0,1
4090,535,0,1,0,1
4091,531,0,1,0,1
4092,531,0,1,0,1
4093,530,0,1,0,1
4094,528,0,1,0,1
4095,526,0,1,0,1
4096,530,0,1,0,1
4097,526,0,1,0,1
4098,532,0,1,0,1
4099,525,0,1,0,1
4100,529,0,1,0,1
4101,524,0,1,0,1
4102,528,0,1,0,1
4103,526,0,1,0,1
4104,520,0,1,0,1
4105,524,0,1,0,1
4106,525,0,1,0,1
4107,524,0,1,0,1
4108,522,0,1,0,1
4109,525,0,1,0,1
4110,519,0,1,0,1
4111,603,0,1,0,1
4112,609,0,1,0,1
4113,608,0,1,0,1
4114,662,0,1,0,1
4115,675,0,1,0,1
4116,1753,0,1,1,1
4117,1746,0,1,1,1
4118,1745,0,1,1,1
4119,1730,0,1,1,1
4120,1744,0,1,1,1
4121,1744,0,1,1,1
4122,1768,0,1,1,1
4123,1773,0,1,1,1
4124,1764,0,1,1,1
4125,1738,0,1,1,1
4126,1745,0,1,1,1
4127,1751,0,1,1,1
4128,1749,0,1,1,1
4129,1753,0,1,1,1
4130,1742,0,1,1,1
4131,695,0,1,0,1
4132,689,0,1,0,1
4133,697,0,1,0,1
4134,696,0,1,0,1
4135,696,0,1,0,1
4136,511,0,0,0,1
4137,507,0,0,0,1
4138,503,0,0,0,1
4139,512,0,0,0,1
4140,510,0,0,0,1
4141,508,0,0,0,1
4142,513,0,0,0,1
4143,501,0,0,0,1
4144,503,0,0,0,1
4145,503,0,0,0,1
4146,514,0,0,0,1
4147,506,0,0,0,1
4148,487,0,0,0,1
4149,482,0,0,0,1
4150,485,0,0,0,1
4151,486,0,0,0,1
4152,482,0,0,0,1
4153,482,0,0,0,1
4154,486,0,0,0,1
4155,484,0,0,0,1
4156,488,0,0,0,1
4157,491,0,0,0,1
4158,490,0,0,0,1
4159,481,0,0,0,1
4160,493,0,0,0,1
4161,491,0,0,0,1
4162,489,0,0,0,1
4163,489,0,0,0,1
4164,483,0,0,0,1
4165,488,0,0,0,1
4166,490,0,0,0,1
4167,492,0,0,0,1
4168,486,0,0,0,1
4169,491,0,0,0,1
4170,487,0,0,0,1
4171,236,0,0,0,1
4172,230,0,0,0,1
4173,231,0,0,0,1
4174,228,0,0,0,1
4175,228,0,0,0,1
4176,236,0,0,0,1
4177,239,0,0,0,1
4178,243,0,0,0,1
4179,242,0,0,0,1
4180,243,0,0,0,1
4181,241,0,0,0,1
4182,222,0,0,0,1
4183,230,0,0,0,1
4184,272,0,0,0,1
4185,236,0,0,0,1
4186,217,0,0,0,1
4187,223,0,0,0,1
4188,227,0,0,0,1
4189,220,0,0,0,1
4190,234,0,0,0,1
4191,229,0,0,0,1
4192,226,0,0,0,1
4193,226,0,0,0,1
4194,227,0,0,0,1
4195,226,0,0,0,1
4196,231,0,0,0,1
4197,230,0,0,0,1
4198,224,0,0,0,1
4199,227,0,0,0,1
4200,225,0,0,0,1
4201,226,0,0,0,1
4202,225,0,0,0,1
4203,226,0,0,0,1
4204,228,0,0,0,1
4205,223,0,0,0,1
4206,226,0,0,0,1
4207,176,0,0,0,1
4208,182,0,0,0,1
4209,173,0,0,0,1
4210,194,0,0,0,1
4211,186,0,0,0,1
4212,184,0,0,0,1
4213,184,0,0,0,1
4214,182,0,0,0,1
4215,183,0,0,0,1
4216,184,0,0,0,1
4217,184,0,0,0,1
4218,182,0,0,0,1
4219,184,0,0,0,1
4220,185,0,0,0,1
4221,185,0,0,0,1
4222,182,0,0,0,1
4223,181,0,0,0,1
4224,182,0,0,0,1
4225,181,0,0,0,1
4226,183,0,0,0,1
4227,181,0,0,0,1
4228,181,0,0,0,1
4229,182,0,0,0,1
4230,603,0,0,0,1
4231,1792,0,0,0,1
4232,1794,0,0,0,1
4233,1795,0,0,0,1
4234,1804,0,0,0,1
4235,1797,0,0,0,1
4236,1794,0,0,0,1
4237,1798,0,0,0,1
4238,1797,0,0,0,1
4239,1796,0,0,0,1
4240,1797,0,0,0,1
4241,1798,0,0,0,1
4242,1801,0,0,0,1
4243,1801,0,0,0,1
4244,1800,0,0,0,1
4245,1802,0,0,0,1
4246,183,0,0,0,1
4247,180,0,0,0,1
4248,184,0,0,0,1
4249,181,0,0,0,1
4250,179,0,0,0,1
4251,182,0,0,0,1
4252,180,0,0,0,1
4253,178,0,0,0,1
4254,183,0,0,0,1
4255,179,0,0,0,1
4256,179,0,0,0,1
4257,180,0,0,0,1
4258,181,0,0,0,1
4259,179,0,0,0,1
4260,179,0,0,0,1
4261,180,0,0,0,1
4262,178,0,0,0,1
4263,180,0,0,0,1
4264,176,0,0,0,1
4265,178,0,0,0,1
4266,179,0,0,0,1
4267,179,0,0,0,1
4268,177,0,0,0,1
4269,180,0,0,0,1
4270,179,0,0,0,1
4271,179,0,0,0,1
4272,182,0,0,0,1
4273,179,0,0,0,1
4274,183,0,0,0,1
4275,179,0,0,0,1
4276,179,0,0,0,1
4277,178,0,0,0,1
4278,181,0,0,0,1
4279,178,0,0,0,1
4280,178,0,0,0,1
4281,182,0,0,0,1
4282,178,0,0,0,1
4283,179,0,0,0,1
4284,179,0,0,0,1
4285,180,0,0,0,1
4286,179,0,0,0,1
4287,179,0,0,0,1
4288,180,0,0,0,1
4289,177,0,0,0,1
4290,181,0,0,0,1
4291,178,0,0,0,1
4292,178,0,0,0,1
4293,179,0,0,0,1
4294,180,0,0,0,1
4295,180,0,0,0,1
4296,177,0,0,0,1
4297,180,0,0,0,1
4298,178,0,0,0,1
4299,178,0,0,0,1
4300,178,0,0,0,1
4301,178,0,0,0,1
4302,178,0,0,0,1
4303,177,0,0,0,1
4304,180,0,0,0,1
4305,179,0,0,0,1
4306,176,0,0,0,1
4307,176,0,0,0,1
4308,179,0,0,0,1
4309,179,0,0,0,1
4310,173,0,0,0,1
4311,171,0,0,0,1
4312,172,0,0,0,1
4313,171,0,0,0,1
4314,172,0,0,0,1
4315,170,0,0,0,1
4316,171,0,0,0,1
4317,170,0,0,0,1
4318,173,0,0,0,1
4319,170,0,0,0,1
4320,171,0,0,0,1
4321,170,0,0,0,1
4322,173,0,0,0,1
4323,174,0,0,0,1
4324,172,0,0,0,1
4325,171,0,0,0,1
4326,172,0,0,0,1
4327,172,0,0,0,1
4328,171,0,0,0,1
4329,171,0,0,0,1
4330,172,0,0,0,1
4331,172,0,0,0,1
4332,172,0,0,0,1
4333,395,0,1,0,1
4334,379,0,1,0,1
4335,370,0,1,0,1
4336,369,0,1,0,1
4337,371,0,1,0,1
4338,368,0,1,0,1
4339,366,0,1,0,1
4340,365,0,1,0,1
4341,361,0,1,0,1
4342,364,0,1,0,1
4343,364,0,1,0,1
4344,364,0,1,0,1
4345,361,0,1,0,1
4346,360,0,1,0,1
4347,364,0,1,0,1
4348,362,0,1,0,1
4349,368,0,1,0,1
4350,369,0,1,0,1
4351,362,0,1,0,1
4352,362,0,1,0,1
4353,361,0,1,0,1
4354,361,0,1,0,1
4355,363,0,1,0,1
4356,358,0,1,0,1
4357,361,0,1,0,1
4358,361,0,1,0,1
4359,366,0,1,0,1
4360,362,0,1,0,1
4361,364,0,1,0,1
4362,358,0,1,0,1
4363,358,0,1,0,1
4364,356,0,1,0,1
4365,355,0,1,0,1
4366,357,0,1,0,1
4367,356,0,1,0,1
